strategy,symbol,timeframe,params,trades,win_rate,sharpe,max_drawdown_pct,return_pct,profit_factor,avg_pnl
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",187,0.3743,0.371,0.0093,0.1398,1.0327,0.007478
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",187,0.3743,0.329,0.0093,0.124,1.029,0.006629
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",187,0.3743,-0.7042,0.009,-0.2555,0.9403,-0.013662
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",187,0.3743,0.371,0.0093,0.1398,1.0327,0.007478
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",187,0.3743,0.329,0.0093,0.124,1.029,0.006629
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",152,0.3816,0.5389,0.0074,0.184,1.0488,0.012107
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",152,0.3816,1.1494,0.0074,0.4371,1.1158,0.028759
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",152,0.3816,1.1494,0.0074,0.4371,1.1158,0.028759
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",152,0.3816,0.4059,0.0079,0.1384,1.0362,0.009103
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",152,0.3816,1.0261,0.0079,0.3915,1.1025,0.025755
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",152,0.3816,1.0261,0.0079,0.3915,1.1025,0.025755
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",152,0.3816,0.4059,0.0079,0.1384,1.0362,0.009103
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",152,0.3816,1.0261,0.0079,0.3915,1.1025,0.025755
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",152,0.3816,1.0261,0.0079,0.3915,1.1025,0.025755
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",229,0.3319,-0.986,0.0075,-0.3595,0.9262,-0.015699
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",229,0.3319,-0.1059,0.0084,-0.0497,0.9898,-0.002172
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",229,0.3319,-0.1458,0.0084,-0.0656,0.9865,-0.002865
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",229,0.3319,-0.986,0.0075,-0.3595,0.9262,-0.015699
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",229,0.3319,-0.1059,0.0084,-0.0497,0.9898,-0.002172
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",229,0.3319,-0.1458,0.0084,-0.0656,0.9865,-0.002865
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",229,0.3319,-0.986,0.0075,-0.3595,0.9262,-0.015699
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",229,0.3319,-0.1059,0.0084,-0.0497,0.9898,-0.002172
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",229,0.3319,-0.1458,0.0084,-0.0656,0.9865,-0.002865
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",186,0.3548,-0.1175,0.0093,-0.0489,0.9884,-0.002628
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",186,0.3548,0.6695,0.0089,0.251,1.0596,0.013492
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",186,0.3548,0.6695,0.0089,0.251,1.0596,0.013492
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",186,0.3548,-0.1175,0.0093,-0.0489,0.9884,-0.002628
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",186,0.3548,0.6695,0.0089,0.251,1.0596,0.013492
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",186,0.3548,0.6695,0.0089,0.251,1.0596,0.013492
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",186,0.3548,-0.1175,0.0093,-0.0489,0.9884,-0.002628
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",186,0.3548,0.6695,0.0089,0.251,1.0596,0.013492
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",186,0.3548,0.6695,0.0089,0.251,1.0596,0.013492
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",151,0.351,-1.1403,0.0097,-0.3957,0.9047,-0.026208
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",151,0.351,-0.9625,0.0102,-0.3733,0.9101,-0.024719
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",151,0.351,-0.9625,0.0102,-0.3733,0.9101,-0.024719
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",151,0.351,-1.2661,0.0101,-0.4414,0.8949,-0.029232
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",151,0.351,-1.0768,0.0103,-0.4189,0.9002,-0.027743
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",151,0.351,-1.0768,0.0103,-0.4189,0.9002,-0.027743
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",151,0.351,-1.2661,0.0101,-0.4414,0.8949,-0.029232
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",151,0.351,-1.0768,0.0103,-0.4189,0.9002,-0.027743
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",151,0.351,-1.0768,0.0103,-0.4189,0.9002,-0.027743
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",220,0.3409,-0.1207,0.0079,-0.0468,0.9899,-0.002127
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",220,0.3409,0.602,0.0092,0.229,1.0495,0.01041
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",220,0.3409,0.5588,0.0092,0.2131,1.0461,0.009688
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",220,0.3409,-0.1207,0.0079,-0.0468,0.9899,-0.002127
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",220,0.3409,0.602,0.0092,0.229,1.0495,0.01041
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",220,0.3409,0.5588,0.0092,0.2131,1.0461,0.009688
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",220,0.3409,-0.1207,0.0079,-0.0468,0.9899,-0.002127
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",220,0.3409,0.602,0.0092,0.229,1.0495,0.01041
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",220,0.3409,0.5588,0.0092,0.2131,1.0461,0.009688
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",181,0.3536,-0.93,0.0107,-0.3303,0.9242,-0.01825
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",181,0.3536,-0.1959,0.0108,-0.0805,0.9815,-0.004446
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",181,0.3536,-0.1959,0.0108,-0.0805,0.9815,-0.004446
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",181,0.3536,-0.93,0.0107,-0.3303,0.9242,-0.01825
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",181,0.3536,-0.1959,0.0108,-0.0805,0.9815,-0.004446
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",181,0.3536,-0.1959,0.0108,-0.0805,0.9815,-0.004446
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",181,0.3536,-0.93,0.0107,-0.3303,0.9242,-0.01825
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",181,0.3536,-0.1959,0.0108,-0.0805,0.9815,-0.004446
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",181,0.3536,-0.1959,0.0108,-0.0805,0.9815,-0.004446
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",141,0.3759,-0.3205,0.0114,-0.1114,0.9702,-0.007899
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",141,0.3759,0.8211,0.0113,0.3045,1.0813,0.021594
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",141,0.3759,0.7064,0.0113,0.2659,1.0711,0.018862
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",141,0.3759,-0.3205,0.0114,-0.1114,0.9702,-0.007899
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",141,0.3759,0.8211,0.0113,0.3045,1.0813,0.021594
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",141,0.3759,0.7064,0.0113,0.2659,1.0711,0.018862
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",141,0.3759,-0.3205,0.0114,-0.1114,0.9702,-0.007899
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",141,0.3759,0.8211,0.0113,0.3045,1.0813,0.021594
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",141,0.3759,0.7064,0.0113,0.2659,1.0711,0.018862
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",219,0.3333,-0.2717,0.0074,-0.1,0.9787,-0.004565
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",219,0.3333,0.4022,0.0081,0.1511,1.0322,0.006899
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",219,0.3333,0.3598,0.0081,0.1352,1.0288,0.006174
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",219,0.3333,-0.2717,0.0074,-0.1,0.9787,-0.004565
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",219,0.3333,0.4022,0.0081,0.1511,1.0322,0.006899
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",219,0.3333,0.3598,0.0081,0.1352,1.0288,0.006174
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",219,0.3333,-0.2717,0.0074,-0.1,0.9787,-0.004565
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",219,0.3333,0.4022,0.0081,0.1511,1.0322,0.006899
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",219,0.3333,0.3598,0.0081,0.1352,1.0288,0.006174
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",165,0.3818,0.4052,0.0093,0.1374,1.0352,0.008326
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",165,0.3818,0.9989,0.0092,0.3795,1.0971,0.023001
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",165,0.3818,0.9989,0.0092,0.3795,1.0971,0.023001
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",165,0.3818,0.4052,0.0093,0.1374,1.0352,0.008326
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",165,0.3818,0.9989,0.0092,0.3795,1.0971,0.023001
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",165,0.3818,0.9989,0.0092,0.3795,1.0971,0.023001
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",165,0.3818,0.4052,0.0093,0.1374,1.0352,0.008326
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",165,0.3818,0.9989,0.0092,0.3795,1.0971,0.023001
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",165,0.3818,0.9989,0.0092,0.3795,1.0971,0.023001
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",135,0.3778,-1.286,0.013,-0.4325,0.8892,-0.032037
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",135,0.3778,0.2818,0.0126,0.101,1.0259,0.007485
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",135,0.3778,0.1762,0.0126,0.0625,1.016,0.004632
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",135,0.3778,-1.286,0.013,-0.4325,0.8892,-0.032037
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",135,0.3778,0.2818,0.0126,0.101,1.0259,0.007485
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",135,0.3778,0.1762,0.0126,0.0625,1.016,0.004632
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",135,0.3778,-1.286,0.013,-0.4325,0.8892,-0.032037
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",135,0.3778,0.2818,0.0126,0.101,1.0259,0.007485
MACD,ETH/USDT,1h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",135,0.3778,0.1762,0.0126,0.0625,1.016,0.004632
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",207,0.3478,-0.6075,0.0068,-0.2207,0.9513,-0.010661
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",207,0.3478,0.2491,0.008,0.0924,1.0204,0.004466
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",207,0.3478,0.2077,0.008,0.0766,1.0169,0.003699
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",207,0.3478,-0.6075,0.0068,-0.2207,0.9513,-0.010661
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",207,0.3478,0.2491,0.008,0.0924,1.0204,0.004466
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",207,0.3478,0.2077,0.008,0.0766,1.0169,0.003699
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",207,0.3478,-0.6075,0.0068,-0.2207,0.9513,-0.010661
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",207,0.3478,0.2491,0.008,0.0924,1.0204,0.004466
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",207,0.3478,0.2077,0.008,0.0766,1.0169,0.003699
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",154,0.3831,0.9525,0.0068,0.3283,1.0879,0.021321
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",154,0.3831,1.4846,0.0069,0.5667,1.1517,0.036799
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",154,0.3831,1.4846,0.0069,0.5667,1.1517,0.036799
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",154,0.3831,0.8172,0.0072,0.2827,1.0747,0.018356
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",154,0.3831,1.3599,0.0073,0.521,1.1378,0.033834
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",154,0.3831,1.3599,0.0073,0.521,1.1378,0.033834
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",154,0.3831,0.8172,0.0072,0.2827,1.0747,0.018356
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",154,0.3831,1.3599,0.0073,0.521,1.1378,0.033834
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",154,0.3831,1.3599,0.0073,0.521,1.1378,0.033834
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",130,0.4077,0.1205,0.0115,0.0376,1.0099,0.002893
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",130,0.4077,0.7477,0.0114,0.2794,1.0735,0.021493
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",130,0.4077,0.2748,0.0114,0.1007,1.0265,0.007743
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",130,0.4077,0.213,0.0112,0.0695,1.0184,0.005342
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",130,0.4077,0.8306,0.0111,0.3113,1.0826,0.023943
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",130,0.4077,0.3575,0.0111,0.1325,1.0352,0.010193
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",130,0.4077,0.213,0.0112,0.0695,1.0184,0.005342
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",130,0.4077,0.8306,0.0111,0.3113,1.0826,0.023943
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",130,0.4077,0.3575,0.0111,0.1325,1.0352,0.010193
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",194,0.3144,-1.1694,0.0111,-0.4173,0.9067,-0.021512
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",194,0.3144,-0.3524,0.0105,-0.1417,0.9683,-0.007303
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",194,0.3144,-0.3524,0.0105,-0.1417,0.9683,-0.007303
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",194,0.3144,-1.1694,0.0111,-0.4173,0.9067,-0.021512
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",194,0.3144,-0.3524,0.0105,-0.1417,0.9683,-0.007303
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",194,0.3144,-0.3524,0.0105,-0.1417,0.9683,-0.007303
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",194,0.3144,-1.1694,0.0111,-0.4173,0.9067,-0.021512
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",194,0.3144,-0.3524,0.0105,-0.1417,0.9683,-0.007303
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",194,0.3144,-0.3524,0.0105,-0.1417,0.9683,-0.007303
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",156,0.3462,-0.2015,0.0078,-0.0773,0.9802,-0.004957
MACD,ETH/USDT,1h,"{'fast': 8, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",156,0.3462,0.3816,0.0076,0.1383,1.0355,0.008865
